section_id,family,depth_m,flange_width_m,web_thickness_m,flange_thickness_m,weight_kg_m,wall_thickness_m,lip_m,source_note
CHS250X12,CHS,0.25,0.25,0.012,0.012,70.43325,0.012,0.0,Synthetic Circular Hollow Section
CHS250X16,CHS,0.25,0.25,0.016,0.016,92.33266,0.016,0.0,Synthetic Circular Hollow Section
CHS250X20,CHS,0.25,0.25,0.02,0.02,113.44291,0.02,0.0,Synthetic Circular Hollow Section
CHS260X2,CHS,0.26,0.26,0.002,0.002,12.72534,0.002,0.0,Synthetic Circular Hollow Section
CHS260X3,CHS,0.26,0.26,0.003,0.003,19.01402,0.003,0.0,Synthetic Circular Hollow Section
CHS260X4,CHS,0.26,0.26,0.004,0.004,25.25338,0.004,0.0,Synthetic Circular Hollow Section
CHS260X5,CHS,0.26,0.26,0.005,0.005,31.44342,0.005,0.0,Synthetic Circular Hollow Section
CHS260X6,CHS,0.26,0.26,0.006,0.006,37.58413,0.006,0.0,Synthetic Circular Hollow Section
CHS260X8,CHS,0.26,0.26,0.008,0.008,49.71759,0.008,0.0,Synthetic Circular Hollow Section
CHS260X10,CHS,0.26,0.26,0.01,0.01,61.65376,0.01,0.0,Synthetic Circular Hollow Section
CHS260X12,CHS,0.26,0.26,0.012,0.012,73.39263,0.012,0.0,Synthetic Circular Hollow Section
CHS260X16,CHS,0.26,0.26,0.016,0.016,96.27851,0.016,0.0,Synthetic Circular Hollow Section
CHS260X20,CHS,0.26,0.26,0.02,0.02,118.37521,0.02,0.0,Synthetic Circular Hollow Section
CHS270X2,CHS,0.27,0.27,0.002,0.002,13.21857,0.002,0.0,Synthetic Circular Hollow Section
CHS270X3,CHS,0.27,0.27,0.003,0.003,19.75386,0.003,0.0,Synthetic Circular Hollow Section
CHS270X4,CHS,0.27,0.27,0.004,0.004,26.23984,0.004,0.0,Synthetic Circular Hollow Section
CHS270X5,CHS,0.27,0.27,0.005,0.005,32.67649,0.005,0.0,Synthetic Circular Hollow Section
CHS270X6,CHS,0.27,0.27,0.006,0.006,39.06382,0.006,0.0,Synthetic Circular Hollow Section
CHS270X8,CHS,0.27,0.27,0.008,0.008,51.69051,0.008,0.0,Synthetic Circular Hollow Section
CHS270X10,CHS,0.27,0.27,0.01,0.01,64.11991,0.01,0.0,Synthetic Circular Hollow Section
CHS270X12,CHS,0.27,0.27,0.012,0.012,76.35201,0.012,0.0,Synthetic Circular Hollow Section
CHS270X16,CHS,0.27,0.27,0.016,0.016,100.22435,0.016,0.0,Synthetic Circular Hollow Section
CHS270X20,CHS,0.27,0.27,0.02,0.02,123.30751,0.02,0.0,Synthetic Circular Hollow Section
CHS280X2,CHS,0.28,0.28,0.002,0.002,13.7118,0.002,0.0,Synthetic Circular Hollow Section
CHS280X3,CHS,0.28,0.28,0.003,0.003,20.49371,0.003,0.0,Synthetic Circular Hollow Section
CHS280X4,CHS,0.28,0.28,0.004,0.004,27.2263,0.004,0.0,Synthetic Circular Hollow Section
CHS280X5,CHS,0.28,0.28,0.005,0.005,33.90957,0.005,0.0,Synthetic Circular Hollow Section
CHS280X6,CHS,0.28,0.28,0.006,0.006,40.54351,0.006,0.0,Synthetic Circular Hollow Section
CHS280X8,CHS,0.28,0.28,0.008,0.008,53.66343,0.008,0.0,Synthetic Circular Hollow Section
CHS280X10,CHS,0.28,0.28,0.01,0.01,66.58606,0.01,0.0,Synthetic Circular Hollow Section
CHS280X12,CHS,0.28,0.28,0.012,0.012,79.31139,0.012,0.0,Synthetic Circular Hollow Section
CHS280X16,CHS,0.28,0.28,0.016,0.016,104.17019,0.016,0.0,Synthetic Circular Hollow Section
CHS280X20,CHS,0.28,0.28,0.02,0.02,128.23981,0.02,0.0,Synthetic Circular Hollow Section
CHS290X2,CHS,0.29,0.29,0.002,0.002,14.20503,0.002,0.0,Synthetic Circular Hollow Section
CHS290X3,CHS,0.29,0.29,0.003,0.003,21.23355,0.003,0.0,Synthetic Circular Hollow Section
CHS290X4,CHS,0.29,0.29,0.004,0.004,28.21276,0.004,0.0,Synthetic Circular Hollow Section
CHS290X5,CHS,0.29,0.29,0.005,0.005,35.14264,0.005,0.0,Synthetic Circular Hollow Section
CHS290X6,CHS,0.29,0.29,0.006,0.006,42.0232,0.006,0.0,Synthetic Circular Hollow Section
CHS290X8,CHS,0.29,0.29,0.008,0.008,55.63635,0.008,0.0,Synthetic Circular Hollow Section
CHS290X10,CHS,0.29,0.29,0.01,0.01,69.05221,0.01,0.0,Synthetic Circular Hollow Section
CHS290X12,CHS,0.29,0.29,0.012,0.012,82.27077,0.012,0.0,Synthetic Circular Hollow Section
CHS290X16,CHS,0.29,0.29,0.016,0.016,108.11603,0.016,0.0,Synthetic Circular Hollow Section
CHS290X20,CHS,0.29,0.29,0.02,0.02,133.17211,0.02,0.0,Synthetic Circular Hollow Section
CHS300X2,CHS,0.3,0.3,0.002,0.002,14.69826,0.002,0.0,Synthetic Circular Hollow Section
CHS300X3,CHS,0.3,0.3,0.003,0.003,21.9734,0.003,0.0,Synthetic Circular Hollow Section
CHS300X4,CHS,0.3,0.3,0.004,0.004,29.19922,0.004,0.0,Synthetic Circular Hollow Section
CHS300X5,CHS,0.3,0.3,0.005,0.005,36.37572,0.005,0.0,Synthetic Circular Hollow Section
CHS300X6,CHS,0.3,0.3,0.006,0.006,43.50289,0.006,0.0,Synthetic Circular Hollow Section
CHS300X8,CHS,0.3,0.3,0.008,0.008,57.60927,0.008,0.0,Synthetic Circular Hollow Section
CHS300X10,CHS,0.3,0.3,0.01,0.01,71.51836,0.01,0.0,Synthetic Circular Hollow Section
CHS300X12,CHS,0.3,0.3,0.012,0.012,85.23015,0.012,0.0,Synthetic Circular Hollow Section
CHS300X16,CHS,0.3,0.3,0.016,0.016,112.06187,0.016,0.0,Synthetic Circular Hollow Section
CHS300X20,CHS,0.3,0.3,0.02,0.02,138.10441,0.02,0.0,Synthetic Circular Hollow Section
CHS310X2,CHS,0.31,0.31,0.002,0.002,15.19149,0.002,0.0,Synthetic Circular Hollow Section
CHS310X3,CHS,0.31,0.31,0.003,0.003,22.71324,0.003,0.0,Synthetic Circular Hollow Section
CHS310X4,CHS,0.31,0.31,0.004,0.004,30.18568,0.004,0.0,Synthetic Circular Hollow Section
CHS310X5,CHS,0.31,0.31,0.005,0.005,37.60879,0.005,0.0,Synthetic Circular Hollow Section
CHS310X6,CHS,0.31,0.31,0.006,0.006,44.98258,0.006,0.0,Synthetic Circular Hollow Section
CHS310X8,CHS,0.31,0.31,0.008,0.008,59.58219,0.008,0.0,Synthetic Circular Hollow Section
CHS310X10,CHS,0.31,0.31,0.01,0.01,73.98451,0.01,0.0,Synthetic Circular Hollow Section
CHS310X12,CHS,0.31,0.31,0.012,0.012,88.18953,0.012,0.0,Synthetic Circular Hollow Section
CHS310X16,CHS,0.31,0.31,0.016,0.016,116.00771,0.016,0.0,Synthetic Circular Hollow Section
CHS310X20,CHS,0.31,0.31,0.02,0.02,143.03671,0.02,0.0,Synthetic Circular Hollow Section
CHS320X2,CHS,0.32,0.32,0.002,0.002,15.68472,0.002,0.0,Synthetic Circular Hollow Section
CHS320X3,CHS,0.32,0.32,0.003,0.003,23.45309,0.003,0.0,Synthetic Circular Hollow Section
CHS320X4,CHS,0.32,0.32,0.004,0.004,31.17214,0.004,0.0,Synthetic Circular Hollow Section
CHS320X5,CHS,0.32,0.32,0.005,0.005,38.84187,0.005,0.0,Synthetic Circular Hollow Section
CHS320X6,CHS,0.32,0.32,0.006,0.006,46.46227,0.006,0.0,Synthetic Circular Hollow Section
CHS320X8,CHS,0.32,0.32,0.008,0.008,61.55511,0.008,0.0,Synthetic Circular Hollow Section
CHS320X10,CHS,0.32,0.32,0.01,0.01,76.45066,0.01,0.0,Synthetic Circular Hollow Section
CHS320X12,CHS,0.32,0.32,0.012,0.012,91.14891,0.012,0.0,Synthetic Circular Hollow Section
CHS320X16,CHS,0.32,0.32,0.016,0.016,119.95355,0.016,0.0,Synthetic Circular Hollow Section
CHS320X20,CHS,0.32,0.32,0.02,0.02,147.96901,0.02,0.0,Synthetic Circular Hollow Section
CHS330X2,CHS,0.33,0.33,0.002,0.002,16.17795,0.002,0.0,Synthetic Circular Hollow Section
CHS330X3,CHS,0.33,0.33,0.003,0.003,24.19293,0.003,0.0,Synthetic Circular Hollow Section
CHS330X4,CHS,0.33,0.33,0.004,0.004,32.1586,0.004,0.0,Synthetic Circular Hollow Section
CHS330X5,CHS,0.33,0.33,0.005,0.005,40.07494,0.005,0.0,Synthetic Circular Hollow Section
CHS330X6,CHS,0.33,0.33,0.006,0.006,47.94196,0.006,0.0,Synthetic Circular Hollow Section
CHS330X8,CHS,0.33,0.33,0.008,0.008,63.52803,0.008,0.0,Synthetic Circular Hollow Section
CHS330X10,CHS,0.33,0.33,0.01,0.01,78.91681,0.01,0.0,Synthetic Circular Hollow Section
CHS330X12,CHS,0.33,0.33,0.012,0.012,94.10829,0.012,0.0,Synthetic Circular Hollow Section
CHS330X16,CHS,0.33,0.33,0.016,0.016,123.89939,0.016,0.0,Synthetic Circular Hollow Section
CHS330X20,CHS,0.33,0.33,0.02,0.02,152.90131,0.02,0.0,Synthetic Circular Hollow Section
CHS340X2,CHS,0.34,0.34,0.002,0.002,16.67118,0.002,0.0,Synthetic Circular Hollow Section
CHS340X3,CHS,0.34,0.34,0.003,0.003,24.93278,0.003,0.0,Synthetic Circular Hollow Section
CHS340X4,CHS,0.34,0.34,0.004,0.004,33.14506,0.004,0.0,Synthetic Circular Hollow Section
CHS340X5,CHS,0.34,0.34,0.005,0.005,41.30802,0.005,0.0,Synthetic Circular Hollow Section
CHS340X6,CHS,0.34,0.34,0.006,0.006,49.42165,0.006,0.0,Synthetic Circular Hollow Section
CHS340X8,CHS,0.34,0.34,0.008,0.008,65.50095,0.008,0.0,Synthetic Circular Hollow Section
CHS340X10,CHS,0.34,0.34,0.01,0.01,81.38296,0.01,0.0,Synthetic Circular Hollow Section
CHS340X12,CHS,0.34,0.34,0.012,0.012,97.06767,0.012,0.0,Synthetic Circular Hollow Section
CHS340X16,CHS,0.34,0.34,0.016,0.016,127.84523,0.016,0.0,Synthetic Circular Hollow Section
CHS340X20,CHS,0.34,0.34,0.02,0.02,157.83361,0.02,0.0,Synthetic Circular Hollow Section
CHS350X2,CHS,0.35,0.35,0.002,0.002,17.16441,0.002,0.0,Synthetic Circular Hollow Section
CHS350X3,CHS,0.35,0.35,0.003,0.003,25.67262,0.003,0.0,Synthetic Circular Hollow Section
CHS350X4,CHS,0.35,0.35,0.004,0.004,34.13152,0.004,0.0,Synthetic Circular Hollow Section
CHS350X5,CHS,0.35,0.35,0.005,0.005,42.54109,0.005,0.0,Synthetic Circular Hollow Section
CHS350X6,CHS,0.35,0.35,0.006,0.006,50.90134,0.006,0.0,Synthetic Circular Hollow Section
CHS350X8,CHS,0.35,0.35,0.008,0.008,67.47387,0.008,0.0,Synthetic Circular Hollow Section
CHS350X10,CHS,0.35,0.35,0.01,0.01,83.84911,0.01,0.0,Synthetic Circular Hollow Section
CHS350X12,CHS,0.35,0.35,0.012,0.012,100.02705,0.012,0.0,Synthetic Circular Hollow Section
CHS350X16,CHS,0.35,0.35,0.016,0.016,131.79107,0.016,0.0,Synthetic Circular Hollow Section
CHS350X20,CHS,0.35,0.35,0.02,0.02,162.76592,0.02,0.0,Synthetic Circular Hollow Section
CHS360X2,CHS,0.36,0.36,0.002,0.002,17.65764,0.002,0.0,Synthetic Circular Hollow Section
CHS360X3,CHS,0.36,0.36,0.003,0.003,26.41247,0.003,0.0,Synthetic Circular Hollow Section
CHS360X4,CHS,0.36,0.36,0.004,0.004,35.11798,0.004,0.0,Synthetic Circular Hollow Section
CHS360X5,CHS,0.36,0.36,0.005,0.005,43.77417,0.005,0.0,Synthetic Circular Hollow Section
CHS360X6,CHS,0.36,0.36,0.006,0.006,52.38103,0.006,0.0,Synthetic Circular Hollow Section
CHS360X8,CHS,0.36,0.36,0.008,0.008,69.44679,0.008,0.0,Synthetic Circular Hollow Section
CHS360X10,CHS,0.36,0.36,0.01,0.01,86.31526,0.01,0.0,Synthetic Circular Hollow Section
CHS360X12,CHS,0.36,0.36,0.012,0.012,102.98643,0.012,0.0,Synthetic Circular Hollow Section
CHS360X16,CHS,0.36,0.36,0.016,0.016,135.73691,0.016,0.0,Synthetic Circular Hollow Section
CHS360X20,CHS,0.36,0.36,0.02,0.02,167.69822,0.02,0.0,Synthetic Circular Hollow Section
CHS370X2,CHS,0.37,0.37,0.002,0.002,18.15087,0.002,0.0,Synthetic Circular Hollow Section
CHS370X3,CHS,0.37,0.37,0.003,0.003,27.15231,0.003,0.0,Synthetic Circular Hollow Section
CHS370X4,CHS,0.37,0.37,0.004,0.004,36.10444,0.004,0.0,Synthetic Circular Hollow Section
CHS370X5,CHS,0.37,0.37,0.005,0.005,45.00724,0.005,0.0,Synthetic Circular Hollow Section
CHS370X6,CHS,0.37,0.37,0.006,0.006,53.86072,0.006,0.0,Synthetic Circular Hollow Section
CHS370X8,CHS,0.37,0.37,0.008,0.008,71.41971,0.008,0.0,Synthetic Circular Hollow Section
CHS370X10,CHS,0.37,0.37,0.01,0.01,88.78141,0.01,0.0,Synthetic Circular Hollow Section
CHS370X12,CHS,0.37,0.37,0.012,0.012,105.94581,0.012,0.0,Synthetic Circular Hollow Section
CHS370X16,CHS,0.37,0.37,0.016,0.016,139.68275,0.016,0.0,Synthetic Circular Hollow Section
CHS370X20,CHS,0.37,0.37,0.02,0.02,172.63052,0.02,0.0,Synthetic Circular Hollow Section
CHS380X2,CHS,0.38,0.38,0.002,0.002,18.6441,0.002,0.0,Synthetic Circular Hollow Section
CHS380X3,CHS,0.38,0.38,0.003,0.003,27.89216,0.003,0.0,Synthetic Circular Hollow Section
CHS380X4,CHS,0.38,0.38,0.004,0.004,37.0909,0.004,0.0,Synthetic Circular Hollow Section
CHS380X5,CHS,0.38,0.38,0.005,0.005,46.24032,0.005,0.0,Synthetic Circular Hollow Section
CHS380X6,CHS,0.38,0.38,0.006,0.006,55.34041,0.006,0.0,Synthetic Circular Hollow Section
CHS380X8,CHS,0.38,0.38,0.008,0.008,73.39263,0.008,0.0,Synthetic Circular Hollow Section
CHS380X10,CHS,0.38,0.38,0.01,0.01,91.24756,0.01,0.0,Synthetic Circular Hollow Section
CHS380X12,CHS,0.38,0.38,0.012,0.012,108.90519,0.012,0.0,Synthetic Circular Hollow Section
CHS380X16,CHS,0.38,0.38,0.016,0.016,143.62859,0.016,0.0,Synthetic Circular Hollow Section
CHS380X20,CHS,0.38,0.38,0.02,0.02,177.56282,0.02,0.0,Synthetic Circular Hollow Section
CHS390X2,CHS,0.39,0.39,0.002,0.002,19.13733,0.002,0.0,Synthetic Circular Hollow Section
CHS390X3,CHS,0.39,0.39,0.003,0.003,28.632,0.003,0.0,Synthetic Circular Hollow Section
CHS390X4,CHS,0.39,0.39,0.004,0.004,38.07736,0.004,0.0,Synthetic Circular Hollow Section
CHS390X5,CHS,0.39,0.39,0.005,0.005,47.47339,0.005,0.0,Synthetic Circular Hollow Section
CHS390X6,CHS,0.39,0.39,0.006,0.006,56.8201,0.006,0.0,Synthetic Circular Hollow Section
CHS390X8,CHS,0.39,0.39,0.008,0.008,75.36555,0.008,0.0,Synthetic Circular Hollow Section
CHS390X10,CHS,0.39,0.39,0.01,0.01,93.71371,0.01,0.0,Synthetic Circular Hollow Section
CHS390X12,CHS,0.39,0.39,0.012,0.012,111.86457,0.012,0.0,Synthetic Circular Hollow Section
CHS390X16,CHS,0.39,0.39,0.016,0.016,147.57443,0.016,0.0,Synthetic Circular Hollow Section
CHS390X20,CHS,0.39,0.39,0.02,0.02,182.49512,0.02,0.0,Synthetic Circular Hollow Section
CHS400X2,CHS,0.4,0.4,0.002,0.002,19.63056,0.002,0.0,Synthetic Circular Hollow Section
CHS400X3,CHS,0.4,0.4,0.003,0.003,29.37185,0.003,0.0,Synthetic Circular Hollow Section
CHS400X4,CHS,0.4,0.4,0.004,0.004,39.06382,0.004,0.0,Synthetic Circular Hollow Section
CHS400X5,CHS,0.4,0.4,0.005,0.005,48.70647,0.005,0.0,Synthetic Circular Hollow Section
CHS400X6,CHS,0.4,0.4,0.006,0.006,58.29979,0.006,0.0,Synthetic Circular Hollow Section
CHS400X8,CHS,0.4,0.4,0.008,0.008,77.33847,0.008,0.0,Synthetic Circular Hollow Section
CHS400X10,CHS,0.4,0.4,0.01,0.01,96.17986,0.01,0.0,Synthetic Circular Hollow Section
CHS400X12,CHS,0.4,0.4,0.012,0.012,114.82395,0.012,0.0,Synthetic Circular Hollow Section
CHS400X16,CHS,0.4,0.4,0.016,0.016,151.52027,0.016,0.0,Synthetic Circular Hollow Section
CHS400X20,CHS,0.4,0.4,0.02,0.02,187.42742,0.02,0.0,Synthetic Circular Hollow Section
CHS410X2,CHS,0.41,0.41,0.002,0.002,20.12379,0.002,0.0,Synthetic Circular Hollow Section
CHS410X3,CHS,0.41,0.41,0.003,0.003,30.11169,0.003,0.0,Synthetic Circular Hollow Section
CHS410X4,CHS,0.41,0.41,0.004,0.004,40.05028,0.004,0.0,Synthetic Circular Hollow Section
CHS410X5,CHS,0.41,0.41,0.005,0.005,49.93954,0.005,0.0,Synthetic Circular Hollow Section
CHS410X6,CHS,0.41,0.41,0.006,0.006,59.77948,0.006,0.0,Synthetic Circular Hollow Section
CHS410X8,CHS,0.41,0.41,0.008,0.008,79.31139,0.008,0.0,Synthetic Circular Hollow Section
CHS410X10,CHS,0.41,0.41,0.01,0.01,98.64601,0.01,0.0,Synthetic Circular Hollow Section
CHS410X12,CHS,0.41,0.41,0.012,0.012,117.78334,0.012,0.0,Synthetic Circular Hollow Section
CHS410X16,CHS,0.41,0.41,0.016,0.016,155.46611,0.016,0.0,Synthetic Circular Hollow Section
CHS410X20,CHS,0.41,0.41,0.02,0.02,192.35972,0.02,0.0,Synthetic Circular Hollow Section
CHS420X2,CHS,0.42,0.42,0.002,0.002,20.61702,0.002,0.0,Synthetic Circular Hollow Section
CHS420X3,CHS,0.42,0.42,0.003,0.003,30.85154,0.003,0.0,Synthetic Circular Hollow Section
CHS420X4,CHS,0.42,0.42,0.004,0.004,41.03674,0.004,0.0,Synthetic Circular Hollow Section
CHS420X5,CHS,0.42,0.42,0.005,0.005,51.17262,0.005,0.0,Synthetic Circular Hollow Section
CHS420X6,CHS,0.42,0.42,0.006,0.006,61.25917,0.006,0.0,Synthetic Circular Hollow Section
CHS420X8,CHS,0.42,0.42,0.008,0.008,81.28431,0.008,0.0,Synthetic Circular Hollow Section
CHS420X10,CHS,0.42,0.42,0.01,0.01,101.11216,0.01,0.0,Synthetic Circular Hollow Section
CHS420X12,CHS,0.42,0.42,0.012,0.012,120.74272,0.012,0.0,Synthetic Circular Hollow Section
CHS420X16,CHS,0.42,0.42,0.016,0.016,159.41195,0.016,0.0,Synthetic Circular Hollow Section
CHS420X20,CHS,0.42,0.42,0.02,0.02,197.29202,0.02,0.0,Synthetic Circular Hollow Section
CHS430X2,CHS,0.43,0.43,0.002,0.002,21.11025,0.002,0.0,Synthetic Circular Hollow Section
CHS430X3,CHS,0.43,0.43,0.003,0.003,31.59138,0.003,0.0,Synthetic Circular Hollow Section
CHS430X4,CHS,0.43,0.43,0.004,0.004,42.0232,0.004,0.0,Synthetic Circular Hollow Section
CHS430X5,CHS,0.43,0.43,0.005,0.005,52.40569,0.005,0.0,Synthetic Circular Hollow Section
CHS430X6,CHS,0.43,0.43,0.006,0.006,62.73886,0.006,0.0,Synthetic Circular Hollow Section
CHS430X8,CHS,0.43,0.43,0.008,0.008,83.25723,0.008,0.0,Synthetic Circular Hollow Section
CHS430X10,CHS,0.43,0.43,0.01,0.01,103.57831,0.01,0.0,Synthetic Circular Hollow Section
CHS430X12,CHS,0.43,0.43,0.012,0.012,123.7021,0.012,0.0,Synthetic Circular Hollow Section
CHS430X16,CHS,0.43,0.43,0.016,0.016,163.35779,0.016,0.0,Synthetic Circular Hollow Section
CHS430X20,CHS,0.43,0.43,0.02,0.02,202.22432,0.02,0.0,Synthetic Circular Hollow Section
CHS440X2,CHS,0.44,0.44,0.002,0.002,21.60348,0.002,0.0,Synthetic Circular Hollow Section
CHS440X3,CHS,0.44,0.44,0.003,0.003,32.33123,0.003,0.0,Synthetic Circular Hollow Section
CHS440X4,CHS,0.44,0.44,0.004,0.004,43.00966,0.004,0.0,Synthetic Circular Hollow Section
CHS440X5,CHS,0.44,0.44,0.005,0.005,53.63877,0.005,0.0,Synthetic Circular Hollow Section
CHS440X6,CHS,0.44,0.44,0.006,0.006,64.21855,0.006,0.0,Synthetic Circular Hollow Section
CHS440X8,CHS,0.44,0.44,0.008,0.008,85.23015,0.008,0.0,Synthetic Circular Hollow Section
CHS440X10,CHS,0.44,0.44,0.01,0.01,106.04446,0.01,0.0,Synthetic Circular Hollow Section
CHS440X12,CHS,0.44,0.44,0.012,0.012,126.66148,0.012,0.0,Synthetic Circular Hollow Section
CHS440X16,CHS,0.44,0.44,0.016,0.016,167.30363,0.016,0.0,Synthetic Circular Hollow Section
CHS440X20,CHS,0.44,0.44,0.02,0.02,207.15662,0.02,0.0,Synthetic Circular Hollow Section
CHS450X2,CHS,0.45,0.45,0.002,0.002,22.09671,0.002,0.0,Synthetic Circular Hollow Section
CHS450X3,CHS,0.45,0.45,0.003,0.003,33.07107,0.003,0.0,Synthetic Circular Hollow Section
CHS450X4,CHS,0.45,0.45,0.004,0.004,43.99612,0.004,0.0,Synthetic Circular Hollow Section
CHS450X5,CHS,0.45,0.45,0.005,0.005,54.87184,0.005,0.0,Synthetic Circular Hollow Section
CHS450X6,CHS,0.45,0.45,0.006,0.006,65.69824,0.006,0.0,Synthetic Circular Hollow Section
CHS450X8,CHS,0.45,0.45,0.008,0.008,87.20307,0.008,0.0,Synthetic Circular Hollow Section
CHS450X10,CHS,0.45,0.45,0.01,0.01,108.51061,0.01,0.0,Synthetic Circular Hollow Section
CHS450X12,CHS,0.45,0.45,0.012,0.012,129.62086,0.012,0.0,Synthetic Circular Hollow Section
CHS450X16,CHS,0.45,0.45,0.016,0.016,171.24947,0.016,0.0,Synthetic Circular Hollow Section
CHS450X20,CHS,0.45,0.45,0.02,0.02,212.08892,0.02,0.0,Synthetic Circular Hollow Section
CHS460X2,CHS,0.46,0.46,0.002,0.002,22.58994,0.002,0.0,Synthetic Circular Hollow Section
CHS460X3,CHS,0.46,0.46,0.003,0.003,33.81092,0.003,0.0,Synthetic Circular Hollow Section
CHS460X4,CHS,0.46,0.46,0.004,0.004,44.98258,0.004,0.0,Synthetic Circular Hollow Section
CHS460X5,CHS,0.46,0.46,0.005,0.005,56.10492,0.005,0.0,Synthetic Circular Hollow Section
CHS460X6,CHS,0.46,0.46,0.006,0.006,67.17793,0.006,0.0,Synthetic Circular Hollow Section
CHS460X8,CHS,0.46,0.46,0.008,0.008,89.17599,0.008,0.0,Synthetic Circular Hollow Section
CHS460X10,CHS,0.46,0.46,0.01,0.01,110.97676,0.01,0.0,Synthetic Circular Hollow Section
CHS460X12,CHS,0.46,0.46,0.012,0.012,132.58024,0.012,0.0,Synthetic Circular Hollow Section
CHS460X16,CHS,0.46,0.46,0.016,0.016,175.19531,0.016,0.0,Synthetic Circular Hollow Section
CHS460X20,CHS,0.46,0.46,0.02,0.02,217.02122,0.02,0.0,Synthetic Circular Hollow Section
CHS470X2,CHS,0.47,0.47,0.002,0.002,23.08317,0.002,0.0,Synthetic Circular Hollow Section
CHS470X3,CHS,0.47,0.47,0.003,0.003,34.55076,0.003,0.0,Synthetic Circular Hollow Section
CHS470X4,CHS,0.47,0.47,0.004,0.004,45.96904,0.004,0.0,Synthetic Circular Hollow Section
CHS470X5,CHS,0.47,0.47,0.005,0.005,57.33799,0.005,0.0,Synthetic Circular Hollow Section
CHS470X6,CHS,0.47,0.47,0.006,0.006,68.65762,0.006,0.0,Synthetic Circular Hollow Section
CHS470X8,CHS,0.47,0.47,0.008,0.008,91.14891,0.008,0.0,Synthetic Circular Hollow Section
CHS470X10,CHS,0.47,0.47,0.01,0.01,113.44291,0.01,0.0,Synthetic Circular Hollow Section
CHS470X12,CHS,0.47,0.47,0.012,0.012,135.53962,0.012,0.0,Synthetic Circular Hollow Section
CHS470X16,CHS,0.47,0.47,0.016,0.016,179.14115,0.016,0.0,Synthetic Circular Hollow Section
CHS470X20,CHS,0.47,0.47,0.02,0.02,221.95352,0.02,0.0,Synthetic Circular Hollow Section
CHS480X2,CHS,0.48,0.48,0.002,0.002,23.5764,0.002,0.0,Synthetic Circular Hollow Section
CHS480X3,CHS,0.48,0.48,0.003,0.003,35.29061,0.003,0.0,Synthetic Circular Hollow Section
CHS480X4,CHS,0.48,0.48,0.004,0.004,46.9555,0.004,0.0,Synthetic Circular Hollow Section
CHS480X5,CHS,0.48,0.48,0.005,0.005,58.57107,0.005,0.0,Synthetic Circular Hollow Section
CHS480X6,CHS,0.48,0.48,0.006,0.006,70.13731,0.006,0.0,Synthetic Circular Hollow Section
CHS480X8,CHS,0.48,0.48,0.008,0.008,93.12183,0.008,0.0,Synthetic Circular Hollow Section
CHS480X10,CHS,0.48,0.48,0.01,0.01,115.90906,0.01,0.0,Synthetic Circular Hollow Section
CHS480X12,CHS,0.48,0.48,0.012,0.012,138.499,0.012,0.0,Synthetic Circular Hollow Section
CHS480X16,CHS,0.48,0.48,0.016,0.016,183.08699,0.016,0.0,Synthetic Circular Hollow Section
CHS480X20,CHS,0.48,0.48,0.02,0.02,226.88582,0.02,0.0,Synthetic Circular Hollow Section
CHS490X2,CHS,0.49,0.49,0.002,0.002,24.06963,0.002,0.0,Synthetic Circular Hollow Section
CHS490X3,CHS,0.49,0.49,0.003,0.003,36.03045,0.003,0.0,Synthetic Circular Hollow Section
CHS490X4,CHS,0.49,0.49,0.004,0.004,47.94196,0.004,0.0,Synthetic Circular Hollow Section
CHS490X5,CHS,0.49,0.49,0.005,0.005,59.80414,0.005,0.0,Synthetic Circular Hollow Section
CHS490X6,CHS,0.49,0.49,0.006,0.006,71.617,0.006,0.0,Synthetic Circular Hollow Section
CHS490X8,CHS,0.49,0.49,0.008,0.008,95.09475,0.008,0.0,Synthetic Circular Hollow Section
CHS490X10,CHS,0.49,0.49,0.01,0.01,118.37521,0.01,0.0,Synthetic Circular Hollow Section
CHS490X12,CHS,0.49,0.49,0.012,0.012,141.45838,0.012,0.0,Synthetic Circular Hollow Section
CHS490X16,CHS,0.49,0.49,0.016,0.016,187.03283,0.016,0.0,Synthetic Circular Hollow Section
CHS490X20,CHS,0.49,0.49,0.02,0.02,231.81812,0.02,0.0,Synthetic Circular Hollow Section
CHS500X2,CHS,0.5,0.5,0.002,0.002,24.56286,0.002,0.0,Synthetic Circular Hollow Section
CHS500X3,CHS,0.5,0.5,0.003,0.003,36.7703,0.003,0.0,Synthetic Circular Hollow Section
CHS500X4,CHS,0.5,0.5,0.004,0.004,48.92842,0.004,0.0,Synthetic Circular Hollow Section
CHS500X5,CHS,0.5,0.5,0.005,0.005,61.03722,0.005,0.0,Synthetic Circular Hollow Section
CHS500X6,CHS,0.5,0.5,0.006,0.006,73.09669,0.006,0.0,Synthetic Circular Hollow Section
CHS500X8,CHS,0.5,0.5,0.008,0.008,97.06767,0.008,0.0,Synthetic Circular Hollow Section
CHS500X10,CHS,0.5,0.5,0.01,0.01,120.84136,0.01,0.0,Synthetic Circular Hollow Section
CHS500X12,CHS,0.5,0.5,0.012,0.012,144.41776,0.012,0.0,Synthetic Circular Hollow Section
CHS500X16,CHS,0.5,0.5,0.016,0.016,190.97867,0.016,0.0,Synthetic Circular Hollow Section
CHS500X20,CHS,0.5,0.5,0.02,0.02,236.75042,0.02,0.0,Synthetic Circular Hollow Section
